,street_add,city,state,zip,l1_ports,l2_ports,l3_ports,sum_ports,ev_network,longitude,latitude,ev_sockets,geometry,vehicle
578,201 Lincoln Avenue,Steamboat Springs,CO,80487,0,2,0,2,SemaCharge Network,-106.828945,40.48203,1,POINT (-106.828945 40.48203),
579,201 Murray St,Niwot,CO,80503,0,2,0,2,ChargePoint Network,-105.172219,40.10441,1,POINT (-105.172219 40.10441),
580,201 Murray St,Niwot,CO,80503,0,2,0,2,ChargePoint Network,-105.171958,40.104686,1,POINT (-105.171958 40.104686),
581,201 N Railroad St,Ridgway,CO,81432,0,2,0,2,Non-Networked,-107.7551088,38.15252842,1,POINT (-107.7551088 38.15252842),
582,201 W 70th Ave,Denver,CO,80221,0,2,0,2,ChargePoint Network,-104.990936,39.824739,1,POINT (-104.990936 39.824739),
583,201 W Colfax Ave,Denver,CO,80202,0,1,0,1,ChargePoint Network,-104.98978,39.741026,1,POINT (-104.98978 39.741026),
584,201 West Virginia Avenue,Gunnison,CO,81230,0,2,0,2,SemaCharge Network,-106.928429,38.545265,1,POINT (-106.928429 38.545265),
585,201-249 W 14th Ave,Denver,CO,80202,0,2,0,2,ChargePoint Network,-104.990586,39.738527,1,POINT (-104.990586 39.738527),
586,2020 13th St,Boulder,CO,80302,0,4,0,4,Non-Networked,-105.2786046,40.01888044,1,POINT (-105.2786046 40.01888044),
587,2020 13th St,Boulder,CO,80302,0,2,0,2,ChargePoint Network,-105.278587,40.018801,1,POINT (-105.278587 40.018801),
588,203 Park Ave,Kremmling,CO,80459,0,1,0,1,Non-Networked,-106.392923,40.059492,1,POINT (-106.392923 40.059492),
589,2033 Ken Pratt Blvd,Longmont,CO,80501,0,2,0,2,ChargePoint Network,-105.126725,40.143499,1,POINT (-105.126725 40.143499),
590,2038 10th Ave,Greeley,CO,80631,0,2,0,2,ChargePoint Network,-104.69503,40.404976,1,POINT (-104.69503 40.404976),
591,204 9th St,Pitkin,CO,81241,0,2,0,2,Non-Networked,-106.512372,38.611297,1,POINT (-106.512372 38.611297),
592,205 Detroit St,Denver,CO,80206,0,2,0,2,ChargePoint Network,-104.954816,39.719419,1,POINT (-104.954816 39.719419),
593,2054-2062 S Gaylord St,Denver,CO,80210,0,2,0,2,ChargePoint Network,-104.96135,39.679752,1,POINT (-104.96135 39.679752),
594,20704 Highway 160,Durango,CO,81303,0,1,0,1,Non-Networked,-107.907728,37.269708,1,POINT (-107.907728 37.269708),
595,208 Lincoln Ave,Breckenridge,CO,80424,0,2,0,2,ChargePoint Network,-106.044329,39.482641,1,POINT (-106.044329 39.482641),
596,208 S Spring St,Aspen,CO,81611,0,2,0,2,ChargePoint Network,-106.816077,39.188611,1,POINT (-106.816077 39.188611),
597,208 W Midland Ave,Woodland Park,CO,80863,0,2,0,2,ChargePoint Network,-105.05466,38.993958,1,POINT (-105.05466 38.993958),
598,2080 California St,Denver,CO,80205,0,2,0,2,SemaCharge Network,-104.986315,39.749689,1,POINT (-104.986315 39.749689),
599,21 Burnt Mountain Cir,Snowmass Village,CO,81615,0,2,0,2,ChargePoint Network,-106.921441,39.213475,1,POINT (-106.921441 39.213475),
600,210 W 8th St,Pueblo,CO,81003,0,2,0,2,ChargePoint Network,-104.609305,38.274017,1,POINT (-104.609305 38.274017),
601,2100 Delgany St,Denver,CO,80202,0,2,0,2,ChargePoint Network,-104.996513,39.757646,1,POINT (-104.996513 39.757646),
602,2100 Delgany St,Denver,CO,80202,0,2,0,2,ChargePoint Network,-104.99656,39.757633,1,POINT (-104.99656 39.757633),
603,2107 S Timberline Rd,Fort Collins,CO,80525,0,2,0,2,ChargePoint Network,-105.041025,40.560169,1,POINT (-105.041025 40.560169),
604,212 N Tamarron Dr,Durango,CO,81301,0,2,0,2,ChargePoint Network,-107.813871,37.501927,1,POINT (-107.813871 37.501927),
605,212 W Mulberry St,Fort Collins,CO,80521,0,2,0,2,Non-Networked,-105.079708,40.581824,1,POINT (-105.079708 40.581824),
606,2120 Fall River Rd,Estes Park,CO,80517,0,1,0,1,Tesla Destination,-105.562663,40.390787,3,POINT (-105.562663 40.390787),
607,2125 Highway 50 West,Pueblo,CO,81008,0,1,0,1,Blink Network,-104.636369,38.311086,1,POINT (-104.636369 38.311086),
608,214 Grand Ave,Pueblo,CO,81003,0,2,0,2,ChargePoint Network,-104.610497,38.268951,1,POINT (-104.610497 38.268951),
609,215 E Foothills Pkwy,Fort Collins,CO,80525,0,1,0,1,Non-Networked,-105.071239,40.54235,1,POINT (-105.071239 40.54235),
610,215 North Cascade Avenue,Colorado Springs,CO,80903,0,0,8,8,Tesla,-104.824889,38.837573,3,POINT (-104.824889 38.837573),
611,215 S Link Ln,Fort Collins,CO,80524,0,2,0,2,ChargePoint Network,-105.050375,40.585359,1,POINT (-105.050375 40.585359),
612,215 W 10th St,Pueblo,CO,81003,0,2,0,2,Non-Networked,-104.609459,38.276693,1,POINT (-104.609459 38.276693),
613,215 Wilcox Street,Castle Rock,CO,80104,0,2,0,2,SemaCharge Network,-104.860466,39.371613,1,POINT (-104.860466 39.371613),
614,2154 US-50,Grand Junction,CO,81505,0,0,1,1,ChargePoint Network,-108.653008,39.11486,"4, 2",POINT (-108.653008 39.11486),
615,2162 Highway 6 and 50,Grand Junction,CO,81505,0,0,1,1,ChargePoint Network,-108.65301,39.11486,"4, 2",POINT (-108.65301 39.11486),
616,2168 Cutting Horse Drive,Fort Collins,CO,80525,0,2,0,2,SemaCharge Network,-105.032039,40.559151,1,POINT (-105.032039 40.559151),
617,2170 S Colorado Blvd,Denver,CO,80222,0,2,0,2,ChargePoint Network,-104.940437,39.677465,1,POINT (-104.940437 39.677465),
618,21701 County Rd 742,Almont,CO,81210,0,1,0,1,Non-Networked,-106.5792996,38.82311872,1,POINT (-106.5792996 38.82311872),
619,218 Riverfront Ln,Avon,CO,81620,0,1,0,1,Tesla Destination,-106.52428,39.63341,3,POINT (-106.52428 39.63341),
620,2180 S Colorado Blvd,Denver,CO,80222,0,2,0,2,ChargePoint Network,-104.940533,39.677467,1,POINT (-104.940533 39.677467),
621,2180 S Colorado Blvd,Denver,CO,80222,0,2,0,2,ChargePoint Network,-104.94051,39.677468,1,POINT (-104.94051 39.677468),
622,219 E 2nd St,Loveland,CO,80537,0,2,0,2,ChargePoint Network,-105.073944,40.393536,1,POINT (-105.073944 40.393536),
623,219 Eldon Wilson Rd,Gypsum,CO,81637,0,2,0,2,ChargePoint Network,-106.916157,39.639696,1,POINT (-106.916157 39.639696),
624,22 Second St,Fraser,CO,80442,0,2,0,2,ChargePoint Network,-105.789359,39.927843,1,POINT (-105.789359 39.927843),
625,220 E. Benchmark RD,Avon,CO,81620,0,0,1,1,ChargePoint Network,-106.520799,39.633203,"4, 2",POINT (-106.520799 39.633203),
626,220 E. Benchmark RD,Avon,CO,81620,0,2,0,2,ChargePoint Network,-106.52077,39.633241,1,POINT (-106.52077 39.633241),
627,220 E. Benchmark RD,Avon,CO,81620,0,0,1,1,ChargePoint Network,-106.520832,39.633172,"4, 2",POINT (-106.520832 39.633172),
628,220 W South Ave,Woodland Park,CO,80863,0,2,0,2,Non-Networked,-105.054767,38.99612,1,POINT (-105.054767 38.99612),
629,220 Water Avenue,Berthoud,CO,80513,0,2,0,2,ChargePoint Network,-105.076844,40.321609,1,POINT (-105.076844 40.321609),
630,2200 Broadway,Boulder,CO,80302,0,2,0,2,Non-Networked,-105.28019,40.020128,1,POINT (-105.28019 40.020128),
631,2200 E Colfax Ave,Denver,CO,80206,0,0,2,2,Non-Networked,-104.9605733,39.73983849,"4, 2",POINT (-104.9605733 39.73983849),
632,2200 Village Inn Ct,Steamboat Springs,CO,80477,0,3,0,3,Tesla Destination,-106.804763,40.458457,"1, 3",POINT (-106.804763 40.458457),
633,2211 Elk River Rd,Steamboat Springs,CO,80487,0,2,0,2,ChargePoint Network,-106.85726,40.504814,1,POINT (-106.85726 40.504814),
634,222 Milwaukee St,Denver,CO,80206,0,2,0,2,ChargePoint Network,-104.952005,39.719703,1,POINT (-104.952005 39.719703),
635,2221 6th St.,Limon,CO,80828,0,0,14,14,Tesla,-103.708626,39.268975,3,POINT (-103.708626 39.268975),
636,2240 Broadway,Boulder,CO,80302,0,2,0,2,ChargePoint Network,-105.280152,40.020153,1,POINT (-105.280152 40.020153),
637,2243 Centre Ave,Fort Collins,CO,80525,0,2,0,2,ChargePoint Network,-105.08679,40.559364,1,POINT (-105.08679 40.559364),
638,22470 E Stephen D. Hogan Parkway,Aurora,CO,80018,0,0,1,1,ChargePoint Network,-104.725254,39.718408,"4, 2",POINT (-104.725254 39.718408),
639,22470 E Stephen D. Hogan Parkway,Aurora,CO,80018,0,0,1,1,ChargePoint Network,-104.725294,39.718414,"4, 2",POINT (-104.725294 39.718414),
640,225 Main St,Grand Junction,CO,81501,0,2,0,2,ChargePoint Network,-108.56905,39.066925,1,POINT (-108.56905 39.066925),
641,225 Main St,Grand Junction,CO,81501,0,2,0,2,ChargePoint Network,-108.56897,39.066887,1,POINT (-108.56897 39.066887),
642,225 N 5th St,Grand Junction,CO,81501,0,2,0,2,Non-Networked,-108.565155,39.068851,1,POINT (-108.565155 39.068851),
643,227 E 2nd St,Loveland,CO,80537,0,2,0,2,ChargePoint Network,-105.07381,40.393574,1,POINT (-105.07381 40.393574),
644,2270 Highway 133,Carbondale,CO,81623,0,2,0,2,Non-Networked,-107.203871,39.387753,1,POINT (-107.203871 39.387753),
645,22714 US-6,Keystone,CO,80435,0,2,0,2,ChargePoint Network,-105.95779,39.606895,1,POINT (-105.95779 39.606895),
646,22826 2 Rivers Rd,Basalt,CO,81621,0,2,0,2,ChargePoint Network,-107.038403,39.368351,1,POINT (-107.038403 39.368351),
647,22826 2 Rivers Rd,Basalt,CO,81621,0,2,0,2,ChargePoint Network,-107.038451,39.368492,1,POINT (-107.038451 39.368492),
648,22826 2 Rivers Rd,Basalt,CO,81621,0,2,0,2,ChargePoint Network,-107.038374,39.368438,1,POINT (-107.038374 39.368438),
649,2285 28th St,Boulder,CO,80301,0,3,1,4,Non-Networked,-105.258915,40.025019,"4, 1, 2",POINT (-105.258915 40.025019),
650,2290 Rawlings Blvd,Pueblo,CO,81001,0,2,0,2,ChargePoint Network,-104.5707,38.307751,1,POINT (-104.5707 38.307751),
651,230 N Academy Blvd,Colorado Springs,CO,80909,0,2,0,2,Non-Networked,-104.758621,38.836576,1,POINT (-104.758621 38.836576),
652,2300 Meadow Sweet Ln,Erie,CO,80516,0,2,0,2,ChargePoint Network,-105.082879,40.033594,1,POINT (-105.082879 40.033594),
653,2300 Meadow Sweet Ln,Erie,CO,80516,0,2,0,2,ChargePoint Network,-105.084107,40.033065,1,POINT (-105.084107 40.033065),
654,2300 Mt Werner Cir,Steamboat Springs,CO,80487,0,2,0,2,ChargePoint Network,-106.806908,40.458832,1,POINT (-106.806908 40.458832),
655,2300-2398 S York St,Denver,CO,80210,0,2,0,2,ChargePoint Network,-104.9602,39.673728,1,POINT (-104.9602 39.673728),
656,2301 W 11th Ave,Denver,CO,80204,0,2,0,2,ChargePoint Network,-105.013529,39.734472,1,POINT (-105.013529 39.734472),
657,2305 W Berry Ave,Littleton,CO,80120,0,2,0,2,ChargePoint Network,-105.01464,39.617523,1,POINT (-105.01464 39.617523),
658,2305 W Berry Ave,Littleton,CO,80120,0,2,0,2,ChargePoint Network,-105.014564,39.617533,1,POINT (-105.014564 39.617533),
659,2307-2313 Mt Werner Cir,Steamboat Springs,CO,80487,0,2,0,2,ChargePoint Network,-106.805745,40.458043,1,POINT (-106.805745 40.458043),
660,232 G Street,Salida,CO,82101,0,1,0,1,RIVIAN_WAYPOINTS,-105.994693,38.5364464,1,POINT (-105.994693 38.5364464),
661,232 G Street,Salida,CO,82101,0,1,0,1,RIVIAN_WAYPOINTS,-105.994693,38.5364464,1,POINT (-105.994693 38.5364464),
662,232 G Street,Salida,CO,82101,0,1,0,1,RIVIAN_WAYPOINTS,-105.994693,38.5364464,1,POINT (-105.994693 38.5364464),
663,232 G Street,Salida,CO,82101,0,1,0,1,RIVIAN_WAYPOINTS,-105.994693,38.5364464,1,POINT (-105.994693 38.5364464),
664,232 G Street,Salida,CO,82101,0,0,1,1,RIVIAN_ADVENTURE,-105.9945438,38.5365568,2,POINT (-105.9945438 38.5365568),
665,232 G Street,Salida,CO,82101,0,0,1,1,RIVIAN_ADVENTURE,-105.9945438,38.5365568,2,POINT (-105.9945438 38.5365568),
666,232 G Street,Salida,CO,82101,0,0,1,1,RIVIAN_ADVENTURE,-105.9945438,38.5365568,2,POINT (-105.9945438 38.5365568),
667,232 G Street,Salida,CO,82101,0,0,1,1,RIVIAN_ADVENTURE,-105.9945438,38.5365568,2,POINT (-105.9945438 38.5365568),
668,2323 117th Ave,Greeley,CO,80634,0,2,2,4,Non-Networked,-104.868073,40.401304,"4, 1",POINT (-104.868073 40.401304),
669,234 Main St,Grand Junction,CO,81501,0,2,0,2,ChargePoint Network,-108.568582,39.067792,1,POINT (-108.568582 39.067792),
670,234 Main St,Grand Junction,CO,81501,0,2,0,2,ChargePoint Network,-108.568576,39.067722,1,POINT (-108.568576 39.067722),
671,236 Main Ave,Paonia,CO,81428,0,0,1,1,Non-Networked,-107.599484,38.868257,"4, 2",POINT (-107.599484 38.868257),
672,237 East 120th Avenue,Thornton,CO,80233,0,0,8,8,Tesla,-104.986563,39.914837,3,POINT (-104.986563 39.914837),
673,23715 W Hwy 50,Monarch,CO,81227,0,2,0,2,Tesla Destination,-106.331987,38.512443,"1, 3",POINT (-106.331987 38.512443),
674,2375 Canyon Blvd,Boulder,CO,80302,0,1,0,1,ChargePoint Network,-105.263509,40.017613,1,POINT (-105.263509 40.017613),
675,2396 Balmstone Dr,Lafayette,CO,80026,0,2,0,2,ChargePoint Network,-105.088405,39.973221,1,POINT (-105.088405 39.973221),
676,240 W Agate Ave,Granby,CO,80446,0,0,1,1,ChargePoint Network,-105.946228,40.085826,"4, 2",POINT (-105.946228 40.085826),
677,240 W Agate Ave,Granby,CO,80446,0,0,1,1,ChargePoint Network,-105.946715,40.085947,"4, 2",POINT (-105.946715 40.085947),
678,2400 Research Blvd,Fort Collins,CO,80526,0,2,0,2,ChargePoint Network,-105.086678,40.55666,1,POINT (-105.086678 40.55666),
679,2400 Research Blvd,Fort Collins,CO,80526,0,2,0,2,ChargePoint Network,-105.086778,40.556718,1,POINT (-105.086778 40.556718),
680,2400 W 104th Ave,Denver,CO,80234,0,1,1,2,Non-Networked,-105.0158,39.884399,"4, 1, 2",POINT (-105.0158 39.884399),
681,24005 Co Road 330,Sterling,CO,80751,0,1,0,1,RIVIAN_WAYPOINTS,-103.2713449,40.7660709,1,POINT (-103.2713449 40.7660709),
682,24005 Co Road 330,Sterling,CO,80751,0,1,0,1,RIVIAN_WAYPOINTS,-103.2713768,40.7660999,1,POINT (-103.2713768 40.7660999),
683,2401 Ford Street,Golden,CO,80401,0,1,0,1,SemaCharge Network,-105.209139,39.746916,1,POINT (-105.209139 39.746916),
684,241 E Meadow Dr,Vail,CO,81657,0,2,0,2,ChargePoint Network,-106.371786,39.642234,1,POINT (-106.371786 39.642234),
685,241 E Meadow Dr,Vail,CO,81657,0,2,0,2,ChargePoint Network,-106.37258,39.642121,1,POINT (-106.37258 39.642121),
686,241 E Meadow Dr,Vail,CO,81657,0,2,0,2,ChargePoint Network,-106.371193,39.64196,1,POINT (-106.371193 39.64196),
687,241 E Meadow Dr,Vail,CO,81657,0,2,0,2,ChargePoint Network,-106.371149,39.642001,1,POINT (-106.371149 39.642001),
688,241 East Medow Dr.,Vail,CO,81657,0,2,0,2,ChargePoint Network,-106.37264,39.6421,1,POINT (-106.37264 39.6421),
689,241 Racquette Dr,Fort Collins,CO,80524,0,2,0,2,Non-Networked,-105.044746,40.586017,1,POINT (-105.044746 40.586017),
690,2410 13th St,Boulder,CO,80304,0,2,0,2,ChargePoint Network,-105.279205,40.023468,1,POINT (-105.279205 40.023468),
691,2420 17th St,Denver,CO,80202,0,2,0,2,ChargePoint Network,-105.00792,39.7583,1,POINT (-105.00792 39.7583),
692,2420 Peak Innovation Parkway,Colorado Springs,CO,80916,0,2,0,2,ChargePoint Network,-104.705315,38.79747,1,POINT (-104.705315 38.79747),
693,2424 U.S-6,Grand Junction,CO,81505,0,0,6,6,Tesla,-108.604325,39.090758,3,POINT (-108.604325 39.090758),
694,2424 W Caithness Pl,Denver,CO,80211,0,2,0,2,ChargePoint Network,-105.016544,39.760236,1,POINT (-105.016544 39.760236),
695,2425 55th St,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.225934,40.023166,1,POINT (-105.225934 40.023166),
696,24250 E Smoky Hill Rd,Aurora,CO,80016,0,1,0,1,SemaCharge Network,-104.705455,39.596486,1,POINT (-104.705455 39.596486),
697,243 Colorado Ave,Grand Junction,CO,81501,0,2,0,2,ChargePoint Network,-108.568599,39.066027,1,POINT (-108.568599 39.066027),
698,2448 E 16th Ave,Denver,CO,80206,0,2,0,2,ChargePoint Network,-104.958145,39.741493,1,POINT (-104.958145 39.741493),
699,2450 Airport Rd,LONGMONT,CO,80503,0,2,0,2,SemaCharge Network,-105.148723,40.202319,1,POINT (-105.148723 40.202319),
700,2450 Kittredge Loop Dr,Boulder,CO,80305,0,2,0,2,ChargePoint Network,-105.26303,40.00114,1,POINT (-105.26303 40.00114),
701,246-V Rainbow Dr,Silverthorne,CO,80498,0,0,12,12,Tesla,-106.070818,39.631467,3,POINT (-106.070818 39.631467),
702,2470 17th St,Denver,CO,80202,0,2,0,2,Non-Networked,-105.0074415,39.75866249,1,POINT (-105.0074415 39.75866249),
703,248 Centennial Pkwy,Louisville,CO,80027,0,2,0,2,ChargePoint Network,-105.16982,39.9676,1,POINT (-105.16982 39.9676),
704,24830 US-50,Gunnison,CO,81230,0,2,0,2,ChargePoint Network,-107.166404,38.463148,1,POINT (-107.166404 38.463148),
705,25 Inverness Dr E,Englewood,CO,80112,0,2,0,2,ChargePoint Network,-104.861209,39.567379,1,POINT (-104.861209 39.567379),
706,25 Inverness Dr E,Englewood,CO,80112,0,2,0,2,ChargePoint Network,-104.861207,39.567428,1,POINT (-104.861207 39.567428),
707,250 11th St,Windsor,CO,80550,0,2,0,2,ChargePoint Network,-104.9189,40.48267,1,POINT (-104.9189 40.48267),
708,250 Carriage Way,Snowmass Village,CO,81615,0,2,0,2,ChargePoint Network,-106.953853,39.208684,1,POINT (-106.953853 39.208684),
709,250 E. 136th Ave.,Thornton,CO,80241,0,2,0,2,ChargePoint Network,-104.982999,39.942315,1,POINT (-104.982999 39.942315),
710,250 Main St,Limon,CO,80828,0,0,1,1,ChargePoint Network,-103.671776,39.264423,"4, 2",POINT (-103.671776 39.264423),
711,250 W 8th St,Durango,CO,81301,0,2,0,2,ChargePoint Network,-107.883109,37.27201,1,POINT (-107.883109 37.27201),
712,250 W 8th St,Durango,CO,81301,0,2,0,2,ChargePoint Network,-107.883262,37.272326,1,POINT (-107.883262 37.272326),
713,250 W 8th St,Durango,CO,81301,0,2,0,2,ChargePoint Network,-107.883285,37.272286,1,POINT (-107.883285 37.272286),
714,250 W 8th St,Durango,CO,81301,0,0,1,1,ChargePoint Network,-107.883261,37.272433,"4, 2",POINT (-107.883261 37.272433),
715,250 W 8th St,Durango,CO,81301,0,0,1,1,ChargePoint Network,-107.883255,37.272403,"4, 2",POINT (-107.883255 37.272403),
716,2500 55th St,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.224737,40.024741,1,POINT (-105.224737 40.024741),
717,2500 Table Mesa Dr,Boulder,CO,80305,0,2,0,2,ChargePoint Network,-105.2636,39.98044,1,POINT (-105.2636 39.98044),
718,2501 Blake St,Denver,CO,80205,0,2,0,2,ChargePoint Network,-104.988265,39.759379,1,POINT (-104.988265 39.759379),
719,250Main St,Limon,CO,80828,0,0,1,1,ChargePoint Network,-103.671644,39.264468,"4, 2",POINT (-103.671644 39.264468),
720,2514 MAIN ST,Longmont,CO,80504,0,0,4,4,Electrify America,-105.09973,40.20397,"4, 2",POINT (-105.09973 40.20397),
721,2515 Tunnel Rd,Estes Park,CO,80511,0,2,0,2,ChargePoint Network,-105.566154,40.34037,1,POINT (-105.566154 40.34037),
722,2520 55th St,Boulder,CO,80301,0,1,0,1,ChargePoint Network,-105.224973,40.024519,1,POINT (-105.224973 40.024519),
723,2520 55th St,Boulder,CO,80301,0,1,0,1,ChargePoint Network,-105.224985,40.024521,1,POINT (-105.224985 40.024521),
724,25200 E 68th Ave,Aurora,CO,80019,0,12,0,12,Non-Networked,-104.691079,39.819202,1,POINT (-104.691079 39.819202),
725,2525 W 1st St,Loveland,CO,80537,0,2,0,2,ChargePoint Network,-105.11205,40.39347,1,POINT (-105.11205 40.39347),
726,2525 W US Highway 50,Pueblo,CO,81008,0,1,1,2,Non-Networked,-104.640891,38.312144,"4, 1, 2",POINT (-104.640891 38.312144),
727,255 Gold Rivers Ct,Basalt,CO,81621,0,2,0,2,ChargePoint Network,-107.034797,39.367734,1,POINT (-107.034797 39.367734),
728,255 Sage Way,Aspen,CO,81611,0,2,0,2,Non-Networked,-106.86404,39.223415,1,POINT (-106.86404 39.223415),
729,2550 Crescent Drive,Lafayette,CO,80026,0,4,0,4,SemaCharge Network,-105.085608,39.967502,1,POINT (-105.085608 39.967502),
730,25515 E. Smoky Hill Road,Aurora,CO,80016,0,2,0,2,Blink Network,-104.6905543,39.58943531,1,POINT (-104.6905543 39.58943531),
731,2555 Joseph Allen Dr,Fort Collins,CO,80525,0,2,0,2,ChargePoint Network,-105.041244,40.553194,1,POINT (-105.041244 40.553194),
732,2563 W 29th St,Greeley,CO,80631,0,1,0,1,Non-Networked,-104.723777,40.39135565,1,POINT (-104.723777 40.39135565),
733,25637 Conifer Road,Conifer,CO,80433,0,0,8,8,Tesla,-105.289877,39.544084,3,POINT (-105.289877 39.544084),
734,2580 55th St,Boulder,CO,80301,0,2,0,2,ChargePoint Network,-105.22325,40.025627,1,POINT (-105.22325 40.025627),
735,2582 Highway 6 and 50,Grand Junction,CO,81501,0,1,0,1,Non-Networked,-108.572597,39.074359,1,POINT (-108.572597 39.074359),
736,26 Avondale Ln,Beaver Creek,CO,81620,0,3,0,3,Tesla Destination,-106.518074,39.604058,"1, 3",POINT (-106.518074 39.604058),
737,262 Walking Mountains Ln,Avon,CO,81620,0,2,0,2,ChargePoint Network,-106.519066,39.642315,1,POINT (-106.519066 39.642315),
738,2625 35th Ave,Greeley,CO,80634,0,1,1,2,Non-Networked,-104.736034,40.39443,"4, 1, 2",POINT (-104.736034 40.39443),
739,2625 West Pueblo Boulevard,Pueblo,CO,81004,0,1,0,1,SemaCharge Network,-104.640754,38.218674,1,POINT (-104.640754 38.218674),
740,263 Campus Dr,Louisville,CO,80027,0,2,0,2,ChargePoint Network,-105.144502,39.950887,1,POINT (-105.144502 39.950887),
741,2667 Broadway,Boulder,CO,80304,0,2,0,2,ChargePoint Network,-105.282469,40.025332,1,POINT (-105.282469 40.025332),
742,267 Marina Rd,Frisco,CO,80443,0,2,0,2,ChargePoint Network,-106.089839,39.577552,1,POINT (-106.089839 39.577552),
743,2701 Canyon Blvd,Boulder,CO,80302,0,8,0,8,Tesla Destination,-105.259635,40.017573,3,POINT (-105.259635 40.017573),
744,2734 Juniper Ave,Boulder,CO,80304,0,2,0,2,ChargePoint Network,-105.259949,40.03782,1,POINT (-105.259949 40.03782),
745,275 Emerald Street,Broomfield,CO,80020,0,2,0,2,ChargePoint Network,-105.077622,39.920462,1,POINT (-105.077622 39.920462),
746,276 E 1st St,Akron,CO,80720,0,0,1,1,ChargePoint Network,-103.210609,40.158769,"4, 2",POINT (-103.210609 40.158769),
747,276 E 1st St,Akron,CO,80720,0,2,0,2,ChargePoint Network,-103.210625,40.158756,1,POINT (-103.210625 40.158756),
748,2785 Speer Blvd.,Denver,CO,80211,0,4,0,4,SemaCharge Network,-105.017153,39.756454,1,POINT (-105.017153 39.756454),
749,27850 Harris Rd,La Junta,CO,81050,0,2,0,2,ChargePoint Network,-103.51317,38.039196,1,POINT (-103.51317 38.039196),
750,2790 Crossroads Blvd,Grand Junction,CO,81506,0,1,0,1,Tesla Destination,-108.535576,39.115307,3,POINT (-108.535576 39.115307),
751,27994 US-50,La Junta,CO,81050,0,2,0,2,ChargePoint Network,-103.565544,37.988564,1,POINT (-103.565544 37.988564),
