,vehicle,seed,sum_ports,fal_typ,geometry,longitude,latitude
4131,3,966028,4,Chargers out of range,POINT (-108.71111 38.18851),-108.71111,38.18851
4132,3,966029,4,Chargers out of range,POINT (-103.05748 38.83337),-103.05748,38.83337
4133,3,966037,4,Chargers out of range,POINT (-103.00632 38.8259),-103.00632,38.8259
4134,3,966043,4,Chargers out of range,POINT (-108.4825 38.1722),-108.4825,38.1722
4135,3,966054,4,Chargers out of range,POINT (-102.27713 37.38053),-102.27713,37.38053
4136,3,966060,4,Chargers out of range,POINT (-102.27695 37.34085),-102.27695,37.34085
4137,3,966062,4,Chargers out of range,POINT (-103.48542 38.6251),-103.48542,38.6251
4138,3,966072,4,Chargers out of range,POINT (-108.74352 38.22962),-108.74352,38.22962
4139,3,966097,4,Chargers out of range,POINT (-108.3897 38.16257),-108.3897,38.16257
4140,3,966098,4,Chargers out of range,POINT (-108.40641 40.79263),-108.40641,40.79263
4141,3,966107,4,Chargers out of range,POINT (-103.59172 37.06718),-103.59172,37.06718
4142,3,966109,4,Chargers out of range,POINT (-103.43486 37.118),-103.43486,37.118
4143,3,966115,4,Chargers out of range,POINT (-102.31381 38.82766),-102.31381,38.82766
4144,3,966119,4,Chargers out of range,POINT (-102.95391 38.79919),-102.95391,38.79919
4145,3,966132,4,Chargers out of range,POINT (-108.3324 37.91339),-108.3324,37.91339
4146,3,966146,4,Chargers out of range,POINT (-108.39387 40.3578),-108.39387,40.3578
4147,3,966148,4,Chargers out of range,POINT (-108.44824 40.79483),-108.44824,40.79483
4148,3,966156,4,Chargers out of range,POINT (-102.99169 38.8236),-102.99169,38.8236
4149,3,966160,4,Chargers out of range,POINT (-102.32938 39.70207),-102.32938,39.70207
4150,3,966181,4,Chargers out of range,POINT (-102.27856 40.0753),-102.27856,40.0753
4151,3,966205,4,Chargers out of range,POINT (-108.4825 38.1722),-108.4825,38.1722
4152,3,966217,4,Chargers out of range,POINT (-108.6284 40.68453),-108.6284,40.68453
4153,3,966240,4,Chargers out of range,POINT (-108.33644 37.89411),-108.33644,37.89411
4154,3,966256,4,Chargers out of range,POINT (-108.6284 40.68453),-108.6284,40.68453
4155,3,966277,4,Chargers out of range,POINT (-103.59145 37.06558),-103.59145,37.06558
4156,3,966302,4,Chargers out of range,POINT (-102.95391 38.79919),-102.95391,38.79919
4157,3,966303,4,Chargers out of range,POINT (-103.15613 37.27909),-103.15613,37.27909
4158,3,966312,4,Chargers out of range,POINT (-102.98372 38.81822),-102.98372,38.81822
4159,3,966323,4,Chargers out of range,POINT (-108.45667 38.18359),-108.45667,38.18359
4160,3,966330,4,Chargers out of range,POINT (-102.61544 37.15425),-102.61544,37.15425
4161,3,966340,4,Chargers out of range,POINT (-108.76198 38.26154),-108.76198,38.26154
4162,3,966354,4,Chargers out of range,POINT (-106.7187 38.35575),-106.7187,38.35575
4163,3,966356,4,Chargers out of range,POINT (-106.57927 38.90251),-106.57927,38.90251
4164,3,966371,4,Chargers out of range,POINT (-108.32661 38.15977),-108.32661,38.15977
4165,3,966386,4,Chargers out of range,POINT (-108.62161 38.36459),-108.62161,38.36459
4166,3,966403,4,Chargers out of range,POINT (-108.53735 38.06766),-108.53735,38.06766
4167,3,966404,4,Chargers out of range,POINT (-106.73199 38.20343),-106.73199,38.20343
4168,3,966426,4,Chargers out of range,POINT (-108.66792 38.30485),-108.66792,38.30485
4169,3,966441,4,Chargers out of range,POINT (-108.86166 40.77732),-108.86166,40.77732
4170,3,966446,4,Chargers out of range,POINT (-106.42872 40.1162),-106.42872,40.1162
4171,3,966450,4,Chargers out of range,POINT (-108.5575 38.05502),-108.5575,38.05502
4172,3,966453,4,Chargers out of range,POINT (-108.4825 38.1722),-108.4825,38.1722
4173,3,966456,4,Chargers out of range,POINT (-108.26053 38.07857),-108.26053,38.07857
4174,3,966469,4,Chargers out of range,POINT (-102.24815 40.35221),-102.24815,40.35221
4175,3,966484,4,Chargers out of range,POINT (-102.25206 39.65912),-102.25206,39.65912
4176,3,966499,4,Chargers out of range,POINT (-108.48246 38.17142),-108.48246,38.17142
4177,3,966500,4,Chargers out of range,POINT (-108.48366 38.18491),-108.48366,38.18491
4178,3,966515,4,Chargers out of range,POINT (-102.61536 37.14954),-102.61536,37.14954
4179,3,966518,4,Chargers out of range,POINT (-108.43701 40.96861),-108.43701,40.96861
4180,3,966522,4,Chargers out of range,POINT (-103.23783 37.04303),-103.23783,37.04303
4181,3,966524,4,Chargers out of range,POINT (-108.40502 40.80434),-108.40502,40.80434
4182,3,966527,4,Chargers out of range,POINT (-106.37435 40.03438),-106.37435,40.03438
4183,3,966538,4,Chargers out of range,POINT (-106.47583 38.68335),-106.47583,38.68335
4184,3,966553,4,Chargers out of range,POINT (-106.59892 40.91517),-106.59892,40.91517
4185,3,966557,4,Chargers out of range,POINT (-105.62735 38.82461),-105.62735,38.82461
4186,3,966598,4,Chargers out of range,POINT (-106.42531 40.10733),-106.42531,40.10733
4187,3,966599,4,Chargers out of range,POINT (-108.32552 38.15927),-108.32552,38.15927
4188,3,966600,4,Chargers out of range,POINT (-102.90478 37.28104),-102.90478,37.28104
4189,3,966608,4,Chargers out of range,POINT (-106.76127 38.22757),-106.76127,38.22757
4190,3,966623,4,Chargers out of range,POINT (-108.48163 38.16586),-108.48163,38.16586
4191,3,966645,4,Chargers out of range,POINT (-103.3552 37.17377),-103.3552,37.17377
4192,3,966646,4,Chargers out of range,POINT (-102.13408 38.6874),-102.13408,38.6874
4193,3,966663,4,Chargers out of range,POINT (-106.38872 40.0551),-106.38872,40.0551
4194,3,966670,4,Chargers out of range,POINT (-102.94882 38.79696),-102.94882,38.79696
4195,3,966672,4,Chargers out of range,POINT (-108.88201 38.47691),-108.88201,38.47691
4196,3,966676,4,Chargers out of range,POINT (-108.62871 40.68463),-108.62871,40.68463
4197,3,966686,4,Chargers out of range,POINT (-105.67651 40.69783),-105.67651,40.69783
4198,3,966697,4,Chargers out of range,POINT (-102.2536 39.69543),-102.2536,39.69543
4199,3,966700,4,Chargers out of range,POINT (-108.74521 38.22914),-108.74521,38.22914
4200,3,966704,4,Chargers out of range,POINT (-106.37253 40.04246),-106.37253,40.04246
4201,3,966715,4,Chargers out of range,POINT (-108.23495 37.58473),-108.23495,37.58473
4202,3,966717,4,Chargers out of range,POINT (-102.25387 39.70109),-102.25387,39.70109
4203,3,966719,4,Chargers out of range,POINT (-103.56136 37.21874),-103.56136,37.21874
4204,3,966725,4,Chargers out of range,POINT (-106.42531 40.10733),-106.42531,40.10733
4205,3,966734,4,Chargers out of range,POINT (-106.76906 38.15269),-106.76906,38.15269
4206,3,966740,4,Chargers out of range,POINT (-106.40814 40.07204),-106.40814,40.07204
4207,3,966783,4,Chargers out of range,POINT (-108.73668 37.65017),-108.73668,37.65017
4208,3,966789,4,Chargers out of range,POINT (-102.35198 38.89968),-102.35198,38.89968
4209,3,966795,4,Chargers out of range,POINT (-106.37213 40.00272),-106.37213,40.00272
4210,3,966799,4,Chargers out of range,POINT (-108.81746 38.41427),-108.81746,38.41427
4211,3,966801,4,Chargers out of range,POINT (-102.97849 37.14863),-102.97849,37.14863
4212,3,966810,4,Chargers out of range,POINT (-106.28353 40.79305),-106.28353,40.79305
4213,3,966812,4,Chargers out of range,POINT (-108.86032 38.45844),-108.86032,38.45844
4214,3,966815,4,Chargers out of range,POINT (-108.25994 38.0695),-108.25994,38.0695
4215,3,966821,4,Chargers out of range,POINT (-102.33223 38.79822),-102.33223,38.79822
4216,3,966838,4,Chargers out of range,POINT (-105.62694 38.82238),-105.62694,38.82238
4217,3,966840,4,Chargers out of range,POINT (-108.60782 40.65891),-108.60782,40.65891
4218,3,966844,4,Chargers out of range,POINT (-108.50213 38.1378),-108.50213,38.1378
4219,3,966849,4,Chargers out of range,POINT (-103.04261 38.83083),-103.04261,38.83083
4220,3,966858,4,Chargers out of range,POINT (-108.48219 38.17867),-108.48219,38.17867
4221,3,966860,4,Chargers out of range,POINT (-102.97069 38.80748),-102.97069,38.80748
4222,3,966863,4,Chargers out of range,POINT (-108.6236 38.01937),-108.6236,38.01937
4223,3,966874,4,Chargers out of range,POINT (-108.21576 37.59077),-108.21576,37.59077
4224,3,966881,4,Chargers out of range,POINT (-106.38882 40.05537),-106.38882,40.05537
4225,3,966886,4,Chargers out of range,POINT (-108.61 38.02665),-108.61,38.02665
4226,3,966887,4,Chargers out of range,POINT (-106.5306 40.95791),-106.5306,40.95791
4227,3,966892,4,Chargers out of range,POINT (-103.35112 37.27886),-103.35112,37.27886
4228,3,966907,4,Chargers out of range,POINT (-108.4825 38.1722),-108.4825,38.1722
4229,3,966910,4,Chargers out of range,POINT (-106.37154 40.04469),-106.37154,40.04469
4230,3,966916,4,Chargers out of range,POINT (-108.48246 38.17142),-108.48246,38.17142
4231,3,966925,4,Chargers out of range,POINT (-102.25516 39.73154),-102.25516,39.73154
4232,3,966943,4,Chargers out of range,POINT (-103.11982 37.27918),-103.11982,37.27918
4233,3,966954,4,Chargers out of range,POINT (-102.90483 37.36122),-102.90483,37.36122
4234,3,966959,4,Chargers out of range,POINT (-102.95707 38.80057),-102.95707,38.80057
4235,3,966963,4,Chargers out of range,POINT (-102.85067 37.17407),-102.85067,37.17407
4236,3,966966,4,Chargers out of range,POINT (-106.71929 38.35539),-106.71929,38.35539
4237,3,966979,4,Chargers out of range,POINT (-105.76459 40.69002),-105.76459,40.69002
4238,3,966980,4,Chargers out of range,POINT (-108.25992 38.06927),-108.25992,38.06927
4239,3,966985,4,Chargers out of range,POINT (-108.32078 37.58926),-108.32078,37.58926
4240,3,966987,4,Chargers out of range,POINT (-102.42451 38.71059),-102.42451,38.71059
4241,3,966997,4,Chargers out of range,POINT (-102.08027 40.46161),-102.08027,40.46161
4242,3,967008,4,Chargers out of range,POINT (-103.03168 37.27919),-103.03168,37.27919
4243,3,967010,4,Chargers out of range,POINT (-102.22668 40.06732),-102.22668,40.06732
4244,3,967016,4,Chargers out of range,POINT (-108.5624 37.66297),-108.5624,37.66297
4245,3,967021,4,Chargers out of range,POINT (-108.69314 37.80532),-108.69314,37.80532
4246,3,967033,4,Chargers out of range,POINT (-108.8373 37.1496),-108.8373,37.1496
4247,3,967051,4,Chargers out of range,POINT (-102.17084 40.08462),-102.17084,40.08462
4248,3,967064,4,Chargers out of range,POINT (-105.57129 40.01059),-105.57129,40.01059
4249,3,967074,4,Chargers out of range,POINT (-103.04713 38.8316),-103.04713,38.8316
4250,3,967087,4,Chargers out of range,POINT (-103.50228 37.21864),-103.50228,37.21864
4251,3,967091,4,Chargers out of range,POINT (-108.31074 38.14909),-108.31074,38.14909
4252,3,967096,4,Chargers out of range,POINT (-108.69848 38.23291),-108.69848,38.23291
4253,3,967101,4,Chargers out of range,POINT (-108.25992 38.06938),-108.25992,38.06938
4254,3,967104,4,Chargers out of range,POINT (-106.38846 40.05479),-106.38846,40.05479
4255,3,967109,4,Chargers out of range,POINT (-103.19256 38.8497),-103.19256,38.8497
4256,3,967110,4,Chargers out of range,POINT (-102.35198 38.89968),-102.35198,38.89968
4257,3,967113,4,Chargers out of range,POINT (-108.48239 38.17069),-108.48239,38.17069
4258,3,967124,4,Chargers out of range,POINT (-108.61937 38.20756),-108.61937,38.20756
4259,3,967129,4,Chargers out of range,POINT (-102.90484 37.35188),-102.90484,37.35188
4260,3,967137,4,Chargers out of range,POINT (-103.0352 38.82957),-103.0352,38.82957
4261,3,967139,4,Chargers out of range,POINT (-102.8145 37.27932),-102.8145,37.27932
4262,3,967157,4,Chargers out of range,POINT (-102.35198 38.89968),-102.35198,38.89968
4263,3,967159,4,Chargers out of range,POINT (-106.39895 40.06068),-106.39895,40.06068
4264,3,967167,4,Chargers out of range,POINT (-102.97822 38.81367),-102.97822,38.81367
4265,3,967174,4,Chargers out of range,POINT (-102.99879 38.82534),-102.99879,38.82534
4266,3,967178,4,Chargers out of range,POINT (-106.41908 40.09206),-106.41908,40.09206
4267,3,967182,4,Chargers out of range,POINT (-105.57602 40.92968),-105.57602,40.92968
4268,3,967183,4,Chargers out of range,POINT (-102.90483 37.36137),-102.90483,37.36137
4269,3,967186,4,Chargers out of range,POINT (-108.75268 37.56886),-108.75268,37.56886
4270,3,967188,4,Chargers out of range,POINT (-106.38887 40.0558),-106.38887,40.0558
4271,3,967190,4,Chargers out of range,POINT (-108.4822 38.15915),-108.4822,38.15915
4272,3,967196,4,Chargers out of range,POINT (-106.41446 40.08093),-106.41446,40.08093
4273,3,967202,4,Chargers out of range,POINT (-102.34884 39.70186),-102.34884,39.70186
4274,3,967205,4,Chargers out of range,POINT (-106.39253 40.05893),-106.39253,40.05893
4275,3,967206,4,Chargers out of range,POINT (-103.30093 37.24995),-103.30093,37.24995
4276,3,967208,4,Chargers out of range,POINT (-106.78188 38.35315),-106.78188,38.35315
4277,3,967211,4,Chargers out of range,POINT (-102.91446 37.07351),-102.91446,37.07351
4278,3,967215,4,Chargers out of range,POINT (-105.90042 40.50431),-105.90042,40.50431
4279,3,967220,4,Chargers out of range,POINT (-108.28925 37.57271),-108.28925,37.57271
4280,3,967238,4,Chargers out of range,POINT (-108.63304 40.68501),-108.63304,40.68501
4281,3,967250,4,Chargers out of range,POINT (-106.38879 40.05792),-106.38879,40.05792
4282,3,967252,4,Chargers out of range,POINT (-106.77058 40.99195),-106.77058,40.99195
4283,3,967260,4,Chargers out of range,POINT (-102.85077 37.22552),-102.85077,37.22552
4284,3,967263,4,Chargers out of range,POINT (-106.77656 38.35978),-106.77656,38.35978
4285,3,967268,4,Chargers out of range,POINT (-108.60683 38.0659),-108.60683,38.0659
4286,3,967272,4,Chargers out of range,POINT (-106.66911 38.24697),-106.66911,38.24697
4287,3,967273,4,Chargers out of range,POINT (-103.47553 37.38061),-103.47553,37.38061
4288,3,967274,4,Chargers out of range,POINT (-106.40814 40.07204),-106.40814,40.07204
4289,3,967281,4,Chargers out of range,POINT (-106.37752 40.02124),-106.37752,40.02124
4290,3,967296,4,Chargers out of range,POINT (-108.63446 40.68513),-108.63446,40.68513
4291,3,967303,4,Chargers out of range,POINT (-108.17003 37.57132),-108.17003,37.57132
4292,3,967315,4,Chargers out of range,POINT (-103.48542 38.6251),-103.48542,38.6251
4293,3,967320,4,Chargers out of range,POINT (-103.58654 37.06823),-103.58654,37.06823
4294,3,967341,4,Chargers out of range,POINT (-103.27417 38.82626),-103.27417,38.82626
4295,3,967358,4,Chargers out of range,POINT (-106.30335 40.83798),-106.30335,40.83798
4296,3,967367,4,Chargers out of range,POINT (-106.31251 40.85831),-106.31251,40.85831
4297,3,967370,4,Chargers out of range,POINT (-106.69185 38.13631),-106.69185,38.13631
4298,3,967379,4,Chargers out of range,POINT (-103.27566 38.71516),-103.27566,38.71516
4299,3,967381,4,Chargers out of range,POINT (-102.30332 40.07502),-102.30332,40.07502
4300,3,967393,4,Chargers out of range,POINT (-102.95707 38.80057),-102.95707,38.80057
4301,3,967405,4,Chargers out of range,POINT (-108.48161 38.16543),-108.48161,38.16543
4302,3,967418,4,Chargers out of range,POINT (-106.63561 38.17498),-106.63561,38.17498
4303,3,967431,4,Chargers out of range,POINT (-102.05436 38.71077),-102.05436,38.71077
4304,3,967437,4,Chargers out of range,POINT (-108.48162 38.16407),-108.48162,38.16407
4305,3,967466,4,Chargers out of range,POINT (-106.53737 38.14973),-106.53737,38.14973
4306,3,967474,4,Chargers out of range,POINT (-108.63008 40.68485),-108.63008,40.68485
4307,3,967478,4,Chargers out of range,POINT (-108.49819 40.75747),-108.49819,40.75747
4308,3,967481,4,Chargers out of range,POINT (-103.61157 37.2194),-103.61157,37.2194
4309,3,967490,4,Chargers out of range,POINT (-102.08811 38.6586),-102.08811,38.6586
4310,3,967492,4,Chargers out of range,POINT (-103.48538 38.62334),-103.48538,38.62334
4311,3,967493,4,Chargers out of range,POINT (-102.08811 38.6586),-102.08811,38.6586
4312,3,967513,4,Chargers out of range,POINT (-106.75055 38.16441),-106.75055,38.16441
4313,3,967524,4,Chargers out of range,POINT (-103.35516 37.22152),-103.35516,37.22152
4314,3,967535,4,Chargers out of range,POINT (-108.48161 38.16543),-108.48161,38.16543
4315,3,967550,4,Chargers out of range,POINT (-102.33941 39.70196),-102.33941,39.70196
4316,3,967562,4,Chargers out of range,POINT (-108.6284 40.68453),-108.6284,40.68453
4317,3,967566,4,Chargers out of range,POINT (-108.43119 40.61544),-108.43119,40.61544
4318,3,967567,4,Chargers out of range,POINT (-108.48163 38.16586),-108.48163,38.16586
4319,3,967572,4,Chargers out of range,POINT (-103.28969 38.71754),-103.28969,38.71754
4320,3,967577,4,Chargers out of range,POINT (-108.40599 40.79356),-108.40599,40.79356
4321,3,967597,4,Chargers out of range,POINT (-103.80981 37.63005),-103.80981,37.63005
4322,3,967617,4,Chargers out of range,POINT (-103.50837 37.30585),-103.50837,37.30585
4323,3,967636,4,Chargers out of range,POINT (-108.44893 40.79794),-108.44893,40.79794
4324,3,967657,4,Chargers out of range,POINT (-108.62278 38.20806),-108.62278,38.20806
4325,3,967660,4,Chargers out of range,POINT (-108.75357 38.22854),-108.75357,38.22854
4326,3,967668,4,Chargers out of range,POINT (-103.61452 37.2192),-103.61452,37.2192
4327,3,967678,4,Chargers out of range,POINT (-108.4825 38.1722),-108.4825,38.1722
4328,3,967683,4,Chargers out of range,POINT (-106.42482 40.10608),-106.42482,40.10608
4329,3,967687,4,Chargers out of range,POINT (-108.48191 38.16269),-108.48191,38.16269
4330,3,967698,4,Chargers out of range,POINT (-108.37515 39.54743),-108.37515,39.54743
4331,3,967725,4,Chargers out of range,POINT (-108.08139 39.18793),-108.08139,39.18793
4332,3,967730,4,Chargers out of range,POINT (-106.39855 40.0602),-106.39855,40.0602
4333,3,967737,4,Chargers out of range,POINT (-108.31225 37.58994),-108.31225,37.58994
4334,3,967742,4,Chargers out of range,POINT (-108.65404 38.33657),-108.65404,38.33657
4335,3,967746,4,Chargers out of range,POINT (-106.28318 40.79225),-106.28318,40.79225
4336,3,967751,4,Chargers out of range,POINT (-108.70129 38.34334),-108.70129,38.34334
4337,3,967771,4,Chargers out of range,POINT (-108.64318 40.64699),-108.64318,40.64699
4338,3,967778,4,Chargers out of range,POINT (-103.01565 38.8266),-103.01565,38.8266
4339,3,967786,4,Chargers out of range,POINT (-108.34587 40.39611),-108.34587,40.39611
4340,3,967790,4,Chargers out of range,POINT (-103.58652 37.068),-103.58652,37.068
